,ID,Name,School_ID,School,Division,Fr_PR,So_PR,Jr_PR,Sr_PR,Grad_Yr
721,604454,Jillian Pizzo,21288,Rhode Island,Atlantic 10,3.2,3.1,3.05,3.11,2012
722,682470,Amy Fryt,20831,Duke,Atlantic Coast (ACC),3.75,4.05,4.1,4.2,2012
723,2844301,Sandi Morris,21187,North Carolina,Atlantic Coast (ACC),3.85,4.15,4.55,4.72,2015
724,675770,Lauren Giffin,20876,Florida State,Atlantic Coast (ACC),3.55,3.7,3.95,3.9,2012
730,635975,Breanna Bussel,21169,Nebraska,Big 10,3.75,3.91,4.0,4.15,2012
734,635979,Cami Jiskra,21169,Nebraska,Big 10,3.85,3.96,4.1,3.92,2012
737,645963,Jocelyn Witmer,21255,Penn State,Big 10,3.85,3.9,3.85,3.8,2012
739,706826,Becca Pilkerton,21117,Minnesota,Big 10,3.7,3.95,3.92,3.55,2012
740,7860066,Demi Payne,20996,Kansas,Big 12,4.06,4.17,4.6,4.45,2016
743,628704,Aly Daily,21453,Texas A&amp;M,Big 12,3.85,3.66,3.98,4.0,2012
745,662914,Jessica Doyle,21452,Texas,Big 12,3.7,3.86,3.96,3.7,2012
747,623168,Claire Christie,20996,Kansas,Big 12,3.4,3.25,3.45,3.5,2012
748,640636,Michelle Eby,20738,Cincinnati,Big East,3.85,3.91,4.06,4.05,2012
750,629687,Melissa Meggiolaro,21505,Villanova,Big East,3.55,3.5,3.45,3.7,2012
752,716374,Jennifer Sing,21513,VMI,Big South,2.4,3.4,3.8,4.05,2012
753,603979,Tara Bowman,21575,Winthrop,Big South,3.25,3.35,3.25,3.7,2012
755,625123,Rachel Houseknecht,21033,Liberty,Big South,2.9,3.5,3.1,3.55,2012
756,625126,Tami Tolsma,21033,Liberty,Big South,2.95,3.25,3.25,3.25,2012
757,821021,Lauren Radke,21485,UC Davis,Big West,3.75,3.82,3.83,3.85,2012
761,805505,Lauren Freschauf,21486,UC Irvine,Big West,2.95,3.62,3.59,3.5,2012
763,662749,Cleona Oliver,21292,Rice,C-USA,3.7,3.85,3.96,3.98,2012
764,1692966,Karley King,20955,Houston,C-USA,3.77,3.96,3.85,4.04,2014
768,678210,Jordan Daywalt,21195,North Carolina-Wilmington,Colonial (CAA),3.65,3.65,3.65,3.9,2012
772,629319,Gina Benigno,21472,Towson,Colonial (CAA),2.6,2.45,2.74,3.05,2012
775,607953,Samantha Brady,20784,Cornell,Heps,3.5,3.66,3.7,3.26,2012
776,676416,Kellie Schuh,20970,Illinois-Chicago,Horizon,3.8,3.7,3.96,4.01,2012
777,692998,Stephanie Laidlaw,20970,Illinois-Chicago,Horizon,2.74,3.25,3.24,3.28,2012
779,636241,Katherine Lee,20584,Akron,Mid-American (MAC),3.91,3.96,4.15,3.92,2012
780,618854,Sarah Kinnaman,21101,Miami (OH),Mid-American (MAC),3.55,3.7,3.75,3.69,2012
782,639254,Sarah Ross,21546,Western Michigan,Mid-American (MAC),3.55,3.78,3.8,3.5,2012
784,688740,Nicole Macut,21470,Toledo,Mid-American (MAC),3.1,2.9,2.9,3.3,2012
787,671035,Rachelle Harbert,20968,Illinois State,Missouri Valley (MVC),3.4,3.66,3.85,3.9,2012
792,654186,Kimber Shealy,20583,Air Force,Mountain West (MWC),3.85,3.9,3.83,3.92,2012
796,654210,Tawny Lambuth,20583,Air Force,Mountain West (MWC),3.35,3.7,3.81,3.8,2012
798,626320,Jessica Huber,21159,Mt St. Mary's,Northeast (NEC),3.34,3.3,3.1,3.05,2012
802,628246,Lexi Barr,21162,Murray State,Ohio Valley (OVC),3.35,3.48,3.6,3.5,2012
803,719200,Katerina Stefanidi,21424,Stanford,PAC-10,4.13,4.3,4.42,4.48,2012
807,14451091,Kortney Ross,21242,Oregon,PAC-10,4.08,4.08,4.0,4.15,2015
812,901048,Tori Anthony,21490,UCLA,PAC-10,4.11,3.95,3.95,3.97,2012
815,656160,Cara Carpenter,20618,Arizona State,PAC-10,4.0,4.0,3.87,3.78,2012
816,6601099,Anginae Monteverde,21242,Oregon,PAC-10,3.72,3.81,4.3,4.17,2016
819,636411,Tina Sutej,20619,Arkansas,Southeastern (SEC),4.15,4.4,4.61,4.55,2012
822,656590,Rachel Laurent,21056,LSU,Southeastern (SEC),4.3,4.25,4.35,4.15,2012
825,666096,Meagen Martin,21499,Vanderbilt,Southeastern (SEC),3.4,3.52,3.86,3.97,2012
827,666018,Samantha Stenzel,21004,Kentucky,Southeastern (SEC),3.65,3.85,3.86,3.77,2012
832,676854,Sonia Grabowska,21496,Utah State,Western (WAC),3.96,4.21,4.1,3.98,2012
835,677521,Morgan Dunning,20964,Idaho,Western (WAC),3.3,3.63,3.5,3.35,2012
836,1766891,Caitlin Owen,21175,Nevada-Reno,Western (WAC),3.61,3.25,3.4,3.52,2014
837,9137833,Katie Nageotte,20809,Dayton,Atlantic 10,12.791666666666664,11.520833333333336,12.5,14.5625,2013
842,4575064,Kristen Brown,21510,Virginia Tech,Atlantic Coast (ACC),3.9,4.27,4.17,4.28,2015
846,625177,Kathleen Darraugh,21507,Virginia,Atlantic Coast (ACC),3.2,3.65,3.7,3.55,2011
849,640711,Vera Neuenswander,20972,Indiana (IN),Big 10,4.0,3.95,4.31,4.36,2011
